name,path,invocation_count,function_number
_save_px,larpmanager/forms/character.py,1,1
_save_questbuilder,larpmanager/views/orga/registration.py,1,1
_save_relationships,larpmanager/forms/character.py,1,1
_search_char_reg,larpmanager/utils/common.py,1,1
_send_analysis_result_email,larpmanager/utils/ticket.py,1,1
_set_filtering,larpmanager/utils/paginate.py,1,1
_status_approval,larpmanager/utils/registration.py,1,1
_status_payment,larpmanager/utils/registration.py,1,1
_status_preregister,larpmanager/utils/registration.py,1,1
_temp_csv_file,larpmanager/utils/download.py,1,1
_test_connection,larpmanager/utils/ticket.py,1,1
_ticket_load,larpmanager/utils/upload.py,1,1
_update_character,larpmanager/views/user/character.py,1,1
_validate_exclusive_logic,larpmanager/views/user/registration.py,1,1
_writing_field,larpmanager/utils/download.py,1,1
_writing_load_field,larpmanager/utils/upload.py,1,1
_writing_question_load,larpmanager/utils/upload.py,1,1
_writing_save,larpmanager/utils/edit.py,1,1
_writing_template,larpmanager/views/orga/event.py,1,1
abilities_load,larpmanager/utils/upload.py,1,1
acc_redirect,larpmanager/views/user/accounting.py,1,1
add_unsubscribe_body,larpmanager/utils/tasks.py,1,1
add_writing_configs,larpmanager/forms/event.py,1,1
allow_run_choice,larpmanager/forms/base.py,1,1
almost_equal,larpmanager/utils/member.py,1,1
analyze_ticket_bgk,larpmanager/utils/ticket.py,1,1
apply_rules_computed,larpmanager/utils/experience.py,1,1
apply_skin_features_to_association,larpmanager/utils/association.py,1,1
assign_casting,larpmanager/views/orga/casting.py,1,1
assign_previous_campaign_character,larpmanager/utils/event.py,1,1
authenticate,larpmanager/utils/backend.py,1,1
auto_assign_association_permission_number,larpmanager/utils/association.py,1,1
auto_assign_event_permission_number,larpmanager/utils/auth.py,1,1
auto_assign_faq_sequential_number,larpmanager/utils/larpmanager.py,1,1
auto_assign_sequential_numbers,larpmanager/models/base.py,1,1
auto_rotate_vertical_photos,larpmanager/utils/miscellanea.py,1,1
bring_friend_instructions,larpmanager/mail/base.py,1,1
cache_event_links,larpmanager/cache/links.py,1,1
calculate_age,larpmanager/views/orga/registration.py,1,1
calculate_payment_vat,larpmanager/accounting/vat.py,1,1
calendar,larpmanager/views/user/event.py,1,1
casting_characters,larpmanager/views/user/casting.py,1,1
casting_quest_traits,larpmanager/views/user/casting.py,1,1
check,larpmanager/middleware/broken.py,1,1
check_ach_player,larpmanager/management/commands/automate.py,1,1
check_achievements,larpmanager/management/commands/automate.py,1,1
check_association,larpmanager/utils/edit.py,1,1
check_available_ability_px,larpmanager/utils/experience.py,1,1
check_casting_player,larpmanager/views/orga/casting.py,1,1
check_centauri,larpmanager/utils/miscellanea.py,1,1
check_deadline,larpmanager/management/commands/automate.py,1,1
check_diff,larpmanager/utils/common.py,1,1
check_editable,larpmanager/forms/base.py,1,1
check_editable,larpmanager/forms/character.py,1,1
check_friends_player,larpmanager/management/commands/automate.py,1,1
check_membership_fee,larpmanager/management/commands/automate.py,1,1
check_missing_mandatory,larpmanager/utils/character.py,1,1
check_old_payments,larpmanager/management/commands/automate.py,1,1
check_option,larpmanager/forms/base.py,1,1
check_password_reset,larpmanager/management/commands/automate.py,1,1
check_payment,larpmanager/management/commands/automate.py,1,1
check_payment_not_approved,larpmanager/management/commands/automate.py,1,1
check_player_skip_characters,larpmanager/views/orga/casting.py,1,1
check_player_skip_quests,larpmanager/views/orga/casting.py,1,1
check_relations,larpmanager/views/orga/character.py,1,1
check_remind,larpmanager/management/commands/automate.py,1,1
check_run,larpmanager/utils/edit.py,1,1
check_run_accounting,larpmanager/accounting/balance.py,1,1
check_satispay_payments,larpmanager/management/commands/check_payments.py,1,1
check_signup,larpmanager/utils/registration.py,1,1
check_speedlarp,larpmanager/views/orga/character.py,1,1
check_speedlarp_prepare,larpmanager/views/orga/character.py,1,1
check_ticket_visibility,larpmanager/forms/registration.py,1,1
check_writings,larpmanager/views/orga/character.py,1,1
check_year,larpmanager/views/exe/accounting.py,1,1
choose_association,larpmanager/views/larpmanager.py,1,1
choose_run,larpmanager/views/larpmanager.py,1,1
clean_db,larpmanager/management/commands/automate.py,1,1
cleanup_character_pdfs_before_delete,larpmanager/utils/pdf.py,1,1
cleanup_character_pdfs_on_save,larpmanager/utils/pdf.py,1,1
cleanup_faction_pdfs_before_delete,larpmanager/utils/pdf.py,1,1
cleanup_faction_pdfs_on_save,larpmanager/utils/pdf.py,1,1
cleanup_handout_pdfs_after_save,larpmanager/utils/pdf.py,1,1
cleanup_handout_pdfs_before_delete,larpmanager/utils/pdf.py,1,1
cleanup_handout_template_pdfs_after_save,larpmanager/utils/pdf.py,1,1
cleanup_handout_template_pdfs_before_delete,larpmanager/utils/pdf.py,1,1
cleanup_pdfs_on_trait_assignment,larpmanager/utils/pdf.py,1,1
cleanup_relationship_pdfs_after_save,larpmanager/utils/pdf.py,1,1
cleanup_relationship_pdfs_before_delete,larpmanager/utils/pdf.py,1,1
clear_association_cache,larpmanager/cache/association.py,1,1
clear_association_text_cache_on_delete,larpmanager/cache/association_text.py,1,1
clear_event_text_cache_on_delete,larpmanager/cache/event_text.py,1,1
clear_larpmanager_home_cache,larpmanager/cache/larpmanager.py,1,1
clear_skin_cache,larpmanager/cache/skin.py,1,1
compute_diff,larpmanager/utils/common.py,1,1
copy_character_config,larpmanager/views/orga/copy.py,1,1
copy_css,larpmanager/views/orga/copy.py,1,1
copy_event,larpmanager/views/orga/copy.py,1,1
copy_parent_event_to_campaign,larpmanager/utils/event.py,1,1
copy_registration,larpmanager/views/orga/copy.py,1,1
copy_writing,larpmanager/views/orga/copy.py,1,1
correct_plot_character,larpmanager/views/orga/copy.py,1,1
correct_relationship,larpmanager/views/orga/copy.py,1,1
correct_rels_many,larpmanager/views/orga/copy.py,1,1
correct_workshop,larpmanager/views/orga/copy.py,1,1
count_differences,larpmanager/utils/member.py,1,1
create_default_event_setup,larpmanager/utils/event.py,1,1
create_error_ticket,larpmanager/utils/ticket.py,1,1
create_member_profile_for_user,larpmanager/utils/member.py,1,1
deadlines_casting,larpmanager/utils/deadlines.py,1,1
deadlines_membership,larpmanager/utils/deadlines.py,1,1
deadlines_payment,larpmanager/utils/deadlines.py,1,1
deadlines_profile,larpmanager/utils/deadlines.py,1,1
delete_all_in_path,larpmanager/cache/character.py,1,1
detect_delimiter,larpmanager/utils/common.py,1,1
display,larpmanager/models/experience.py,1,1
display,larpmanager/models/experience.py,1,2
display,larpmanager/models/experience.py,1,3
display_profile,larpmanager/models/member.py,1,1
display_profile,larpmanager/models/registration.py,1,1
dump,larpmanager/utils/common.py,1,1
element_load,larpmanager/utils/upload.py,1,1
exec_odt_template,larpmanager/utils/pdf.py,1,1
export_event,larpmanager/utils/download.py,1,1
export_plot_rels,larpmanager/utils/download.py,1,1
export_relationships,larpmanager/utils/download.py,1,1
fix_filename,larpmanager/utils/pdf.py,1,1
generate_association_encryption_key,larpmanager/utils/association.py,1,1
generate_number,larpmanager/utils/common.py,1,1
generate_tutorial_url_slug,larpmanager/utils/larpmanager.py,1,1
get_acc_reg_detail,larpmanager/accounting/balance.py,1,1
get_acc_reg_type,larpmanager/accounting/balance.py,1,1
get_accounting_refund,larpmanager/accounting/registration.py,1,1
get_album,larpmanager/utils/common.py,1,1
get_album_cod,larpmanager/utils/common.py,1,1
get_association_info,larpmanager/middleware/association.py,1,1
get_association_maintainers,larpmanager/models/association.py,1,1
get_association_role,larpmanager/cache/role.py,1,1
get_association_text_cache,larpmanager/cache/association_text.py,1,1
get_association_text_cache_def,larpmanager/cache/association_text.py,1,1
get_association_translation_cache,larpmanager/cache/association_translation.py,1,1
get_available_tickets,larpmanager/forms/registration.py,1,1
get_badge,larpmanager/utils/common.py,1,1
get_base_domain,larpmanager/views/base.py,1,1
get_cache_association_role,larpmanager/cache/role.py,1,1
get_cache_badge,larpmanager/management/commands/automate.py,1,1
get_cache_badges_player,larpmanager/management/commands/automate.py,1,1
get_cache_config_run,larpmanager/cache/run.py,1,1
get_cache_event_role,larpmanager/cache/role.py,1,1
get_cache_index_permission,larpmanager/cache/permission.py,1,1
get_cache_lm_home,larpmanager/cache/larpmanager.py,1,1
get_cache_skin,larpmanager/cache/skin.py,1,1
get_casting_choices_characters,larpmanager/views/orga/casting.py,1,1
get_casting_choices_quests,larpmanager/views/orga/casting.py,1,1
get_casting_data,larpmanager/views/orga/casting.py,1,1
get_character_optimized,larpmanager/views/orga/character.py,1,1
get_character_sheet_factions,larpmanager/utils/character.py,1,1
get_character_sheet_fields,larpmanager/utils/character.py,1,1
get_character_sheet_plots,larpmanager/utils/character.py,1,1
get_character_sheet_prologue,larpmanager/utils/character.py,1,1
get_character_sheet_px,larpmanager/utils/character.py,1,1
get_character_sheet_questbuilder,larpmanager/utils/character.py,1,1
get_character_sheet_speedlarp,larpmanager/utils/character.py,1,1
get_client_ip,larpmanager/views/api.py,1,1
get_collection_redeem,larpmanager/utils/common.py,1,1
get_def_writing_types,larpmanager/models/form.py,1,1
get_details,larpmanager/models/accounting.py,1,1
get_discount,larpmanager/utils/common.py,1,1
get_event_button_cache,larpmanager/cache/button.py,1,1
get_event_cache_characters,larpmanager/cache/character.py,1,1
get_event_cache_fields,larpmanager/cache/character.py,1,1
get_event_cache_traits,larpmanager/cache/character.py,1,1
get_event_char_rels,larpmanager/cache/rels.py,1,1
get_event_faction_rels,larpmanager/cache/rels.py,1,1
get_event_fields_cache,larpmanager/cache/fields.py,1,1
get_event_plot_rels,larpmanager/cache/rels.py,1,1
get_event_prologue_rels,larpmanager/cache/rels.py,1,1
get_event_quest_rels,larpmanager/cache/rels.py,1,1
get_event_questtype_rels,larpmanager/cache/rels.py,1,1
get_event_role,larpmanager/cache/role.py,1,1
get_event_speedlarp_rels,larpmanager/cache/rels.py,1,1
get_event_text_cache,larpmanager/cache/event_text.py,1,1
get_event_text_cache_def,larpmanager/cache/event_text.py,1,1
get_exec_language,larpmanager/mail/base.py,1,1
get_expense_mail,larpmanager/mail/accounting.py,1,1
get_faction_filepath,larpmanager/models/writing.py,1,1
get_features_cache,larpmanager/cache/wwyltd.py,1,1
get_form_kwargs,larpmanager/views/auth.py,1,1
get_free_abilities,larpmanager/utils/experience.py,1,1
get_guides_cache,larpmanager/cache/wwyltd.py,1,1
get_handout_template,larpmanager/utils/common.py,1,1
get_lang,larpmanager/middleware/locale.py,1,1
get_leaderboard,larpmanager/utils/member.py,1,1
get_main_info,larpmanager/middleware/association.py,1,1
get_member_filepath,larpmanager/models/member.py,1,1
get_odt_content,larpmanager/utils/pdf.py,1,1
get_option_key_count,larpmanager/forms/base.py,1,1
get_option_key_count,larpmanager/forms/writing.py,1,1
get_options_dependencies,larpmanager/views/user/character.py,1,1
get_password_reminder_email,larpmanager/mail/member.py,1,1
get_paypal_form,larpmanager/accounting/gateway.py,1,1
get_player_relationship,larpmanager/utils/common.py,1,1
get_prologue_type,larpmanager/utils/common.py,1,1
get_redsys_form,larpmanager/accounting/gateway.py,1,1
get_reg_iscr,larpmanager/accounting/registration.py,1,1
get_reg_transactions,larpmanager/accounting/registration.py,1,1
get_registration_accounting_cache,larpmanager/cache/accounting.py,1,1
get_registration_gift,larpmanager/views/user/registration.py,1,1
get_registration_options,larpmanager/utils/registration.py,1,1
get_remember_membership_body,larpmanager/mail/remind.py,1,1
get_remember_membership_fee_body,larpmanager/mail/remind.py,1,1
get_remember_pay_body,larpmanager/mail/remind.py,1,1
get_remember_profile_body,larpmanager/mail/remind.py,1,1
get_residence,larpmanager/models/member.py,1,1
get_run,larpmanager/admin/accounting.py,1,1
get_run,larpmanager/utils/base.py,1,1
get_satispay_form,larpmanager/accounting/gateway.py,1,1
get_stripe_form,larpmanager/accounting/gateway.py,1,1
get_sumup_form,larpmanager/accounting/gateway.py,1,1
get_token_stats,larpmanager/models/miscellanea.py,1,1
get_tutorials_cache,larpmanager/cache/wwyltd.py,1,1
get_users_data,larpmanager/utils/deadlines.py,1,1
get_workshop,larpmanager/utils/common.py,1,1
get_writing_max_length,larpmanager/models/form.py,1,1
gettext,larpmanager/middleware/translation.py,1,1
go,larpmanager/management/commands/automate.py,1,1
go_polib,larpmanager/management/commands/translate.py,1,1
go_upload,larpmanager/utils/upload.py,1,1
handle_accounting_item_collection_post_save,larpmanager/accounting/base.py,1,1
handle_accounting_item_payment_pre_save,larpmanager/accounting/base.py,1,1
handle_badge_assignment_notifications,larpmanager/mail/member.py,1,1
handle_bulk_ability,larpmanager/utils/bulk.py,1,1
handle_bulk_items,larpmanager/utils/bulk.py,1,1
handle_collection_pre_save,larpmanager/accounting/base.py,1,1
handle_invalid_paypal_ipn,larpmanager/accounting/gateway.py,1,1
handle_registration_accounting_updates,larpmanager/accounting/registration.py,1,1
handle_tokes_credits,larpmanager/accounting/token_credit.py,1,1
handle_valid_paypal_ipn,larpmanager/accounting/gateway.py,1,1
has_access_character,larpmanager/utils/event.py,1,1
has_ticket_primary,larpmanager/forms/registration.py,1,1
init_bring_friend,larpmanager/forms/registration.py,1,1
init_cache_association,larpmanager/cache/association.py,1,1
init_cache_config_run,larpmanager/cache/run.py,1,1
init_cache_reg_field,larpmanager/cache/text_fields.py,1,1
init_cache_run,larpmanager/cache/run.py,1,1
init_cache_skin,larpmanager/cache/skin.py,1,1
init_cache_text_field,larpmanager/cache/text_fields.py,1,1
init_campaign,larpmanager/forms/event.py,1,1
init_character,larpmanager/forms/registration.py,1,1
init_editor,larpmanager/forms/base.py,1,1
init_event_cache_all,larpmanager/cache/character.py,1,1
init_multiple,larpmanager/forms/base.py,1,1
init_paragraph,larpmanager/forms/base.py,1,1
init_question,larpmanager/forms/registration.py,1,1
init_questions,larpmanager/forms/registration.py,1,1
init_single,larpmanager/forms/base.py,1,1
init_special,larpmanager/forms/base.py,1,1
init_surcharge,larpmanager/forms/registration.py,1,1
init_text,larpmanager/forms/base.py,1,1
init_type,larpmanager/forms/base.py,1,1
installment_check,larpmanager/accounting/registration.py,1,1
invoice_verify,larpmanager/accounting/invoice.py,1,1
is_ajax,larpmanager/middleware/base.py,1,1
is_allowed_managed,larpmanager/cache/role.py,1,1
is_ignorable_404,larpmanager/middleware/broken.py,1,1
is_shuttle,larpmanager/utils/base.py,1,1
join_email,larpmanager/mail/base.py,1,1
larpmanager_sitemap,larpmanager/urls/sitemap.py,1,1
lm_home,larpmanager/views/larpmanager.py,1,1
log_registration_ticket_saved,larpmanager/accounting/registration.py,1,1
ludomanager,larpmanager/views/larpmanager.py,1,1
mail_confirm_casting,larpmanager/mail/base.py,1,1
mail_error,larpmanager/utils/tasks.py,1,1
mark_as_used,larpmanager/models/miscellanea.py,1,1
max_selections_validator,larpmanager/forms/base.py,1,1
member_add_accountingitemother,larpmanager/views/exe/member.py,1,1
member_add_accountingitempayment,larpmanager/views/exe/member.py,1,1
my_send_mail_bkg,larpmanager/utils/tasks.py,1,1
ngettext,larpmanager/middleware/translation.py,1,1
notify_credit,larpmanager/mail/accounting.py,1,1
notify_deadlines,larpmanager/mail/remind.py,1,1
notify_membership_approved,larpmanager/mail/member.py,1,1
notify_membership_reject,larpmanager/mail/member.py,1,1
notify_pay_credit,larpmanager/mail/accounting.py,1,1
notify_pay_money,larpmanager/mail/accounting.py,1,1
notify_pay_token,larpmanager/mail/accounting.py,1,1
notify_refund,larpmanager/mail/accounting.py,1,1
notify_refund_request,larpmanager/mail/accounting.py,1,1
notify_token,larpmanager/mail/accounting.py,1,1
on_association_post_save_reset_features_cache,larpmanager/cache/feature.py,1,1
on_character_pre_save_update_cache,larpmanager/cache/character.py,1,1
on_character_update_registration_cache,larpmanager/cache/registration.py,1,1
on_event_post_save_reset_config_cache,larpmanager/cache/run.py,1,1
on_event_pre_save_invalidate_cache,larpmanager/cache/run.py,1,1
on_faction_pre_save_update_cache,larpmanager/cache/character.py,1,1
on_quest_pre_save_update_cache,larpmanager/cache/character.py,1,1
on_quest_type_pre_save_update_cache,larpmanager/cache/character.py,1,1
on_registration_post_save_reset_event_links,larpmanager/cache/links.py,1,1
on_run_post_save_reset_config_cache,larpmanager/cache/run.py,1,1
on_run_pre_save_invalidate_cache,larpmanager/cache/run.py,1,1
on_trait_pre_save_update_cache,larpmanager/cache/character.py,1,1
orga_character_form_download,larpmanager/utils/download.py,1,1
orga_list_progress_assign,larpmanager/utils/writing.py,1,1
orga_registration_form_download,larpmanager/utils/download.py,1,1
orga_registrations_custom,larpmanager/views/orga/registration.py,1,1
orga_registrations_membership,larpmanager/views/orga/registration.py,1,1
orga_tickets_download,larpmanager/utils/download.py,1,1
payment_received,larpmanager/accounting/payment.py,1,1
prepare_association_skin_features,larpmanager/utils/association.py,1,1
prepare_campaign_event_data,larpmanager/utils/event.py,1,1
prepare_foreign,larpmanager/management/commands/import_features.py,1,1
prepare_m2m,larpmanager/management/commands/import_features.py,1,1
prepare_xml,larpmanager/utils/einvoice.py,1,1
print_bulk,larpmanager/utils/pdf.py,1,1
print_character_bkg,larpmanager/utils/pdf.py,1,1
print_run_bkg,larpmanager/utils/pdf.py,1,1
print_volunteer_registry,larpmanager/utils/pdf.py,1,1
process_accounting_discount_post_save,larpmanager/accounting/registration.py,1,1
process_character_ticket_options,larpmanager/utils/registration.py,1,1
process_collection_status_change,larpmanager/accounting/payment.py,1,1
process_membership_status_updates,larpmanager/utils/member.py,1,1
process_payment,larpmanager/utils/einvoice.py,1,1
process_payment_invoice_status_change,larpmanager/accounting/payment.py,1,1
process_refund_request_status_change,larpmanager/accounting/payment.py,1,1
process_registration_event_change,larpmanager/utils/registration.py,1,1
process_registration_option_post_save,larpmanager/accounting/registration.py,1,1
process_registration_pre_save,larpmanager/accounting/registration.py,1,1
promoter_dict,larpmanager/models/association.py,1,1
query_index,larpmanager/utils/tutorial_query.py,1,1
quota_check,larpmanager/accounting/registration.py,1,1
redr,larpmanager/views/larpmanager.py,1,1
redsys_check_response,larpmanager/accounting/gateway.py,1,1
redsys_generate_request,larpmanager/accounting/gateway.py,1,1
redsys_invoice_cod,larpmanager/accounting/gateway.py,1,1
redsys_webhook,larpmanager/accounting/gateway.py,1,1
refresh_all_instance_traits,larpmanager/models/casting.py,1,1
register,larpmanager/views/auth.py,1,1
register,larpmanager/views/user/registration.py,1,1
register_info,larpmanager/views/user/registration.py,1,1
registration_payments,larpmanager/mail/registration.py,1,1
registration_payments_status,larpmanager/accounting/registration.py,1,1
registration_redirect,larpmanager/views/user/registration.py,1,1
registration_status_characters,larpmanager/utils/registration.py,1,1
registration_status_signed,larpmanager/utils/registration.py,1,1
registration_tokens_credits_overpay,larpmanager/accounting/token_credit.py,1,1
registration_tokens_credits_use,larpmanager/accounting/token_credit.py,1,1
registrations_load,larpmanager/utils/upload.py,1,1
registrations_popup,larpmanager/views/orga/registration.py,1,1
remind_reg,larpmanager/management/commands/automate.py,1,1
replace_character_names_before_save,larpmanager/utils/writing.py,1,1
replace_chars,larpmanager/templatetags/show_tags.py,1,1
reset_element_configs,larpmanager/cache/config.py,1,1
reset_event_cache_all,larpmanager/cache/character.py,1,1
satispay_webhook,larpmanager/accounting/gateway.py,1,1
save_event_character_form,larpmanager/utils/event.py,1,1
save_event_registration_form,larpmanager/utils/event.py,1,1
save_event_tickets,larpmanager/utils/event.py,1,1
save_payment_details,larpmanager/models/utils.py,1,1
save_reg_multiple,larpmanager/forms/base.py,1,1
save_reg_single,larpmanager/forms/base.py,1,1
save_reg_text,larpmanager/forms/base.py,1,1
save_registration_bring_friend,larpmanager/views/user/registration.py,1,1
save_registration_standard,larpmanager/views/user/registration.py,1,1
save_user,larpmanager/utils/auth.py,1,1
sel_ticket_map,larpmanager/forms/registration.py,1,1
send_character_assignment_email,larpmanager/mail/registration.py,1,1
send_character_status_update_email,larpmanager/mail/base.py,1,1
send_chat_message_notification_email,larpmanager/mail/member.py,1,1
send_collection_activation_email,larpmanager/mail/accounting.py,1,1
send_donation_confirmation_email,larpmanager/mail/accounting.py,1,1
send_expense_approval_email,larpmanager/mail/accounting.py,1,1
send_expense_notification_email,larpmanager/mail/accounting.py,1,1
send_gift_collection_notification_email,larpmanager/mail/accounting.py,1,1
send_help_question_notification_email,larpmanager/mail/member.py,1,1
send_membership_confirm,larpmanager/mail/member.py,1,1
send_membership_payment_notification_email,larpmanager/mail/member.py,1,1
send_password_reset_remainder,larpmanager/mail/member.py,1,1
send_payment_confirmation_email,larpmanager/mail/accounting.py,1,1
send_pre_registration_confirmation_email,larpmanager/mail/registration.py,1,1
send_registration_cancellation_email,larpmanager/mail/registration.py,1,1
send_registration_deletion_email,larpmanager/mail/registration.py,1,1
send_support_ticket_email,larpmanager/mail/base.py,1,1
send_token_credit_notification_email,larpmanager/mail/accounting.py,1,1
send_trait_assignment_email,larpmanager/mail/base.py,1,1
set_config_casting,larpmanager/forms/event.py,1,1
set_config_char_form,larpmanager/forms/event.py,1,1
set_config_character,larpmanager/forms/event.py,1,1
set_config_custom,larpmanager/forms/event.py,1,1
set_config_einvoice,larpmanager/forms/association.py,1,1
set_config_gallery,larpmanager/forms/event.py,1,1
set_config_members,larpmanager/forms/association.py,1,1
set_config_others,larpmanager/forms/association.py,1,1
set_config_reg_form,larpmanager/forms/event.py,1,1
set_config_registration,larpmanager/forms/event.py,1,1
set_config_structure,larpmanager/forms/event.py,1,1
set_config_writing,larpmanager/forms/event.py,1,1
set_data_invoice,larpmanager/accounting/payment.py,1,1
set_free_abilities,larpmanager/utils/experience.py,1,1
set_m2m,larpmanager/management/commands/import_features.py,1,1
show_factions,larpmanager/models/writing.py,1,1
show_trait,larpmanager/templatetags/show_tags.py,1,1
similarity,larpmanager/utils/tutorial_query.py,1,1
skip_ticket_max,larpmanager/forms/registration.py,1,1
skip_ticket_reduced,larpmanager/forms/registration.py,1,1
skip_ticket_type,larpmanager/forms/registration.py,1,1
stripe_webhook,larpmanager/accounting/gateway.py,1,1
sumup_webhook,larpmanager/accounting/gateway.py,1,1
tickets_load,larpmanager/utils/upload.py,1,1
tooltip_factions,larpmanager/templatetags/show_tags.py,1,1
tooltip_fields,larpmanager/templatetags/show_tags.py,1,1
unique_contribute_code,larpmanager/models/accounting.py,1,1
unique_redeem_code,larpmanager/models/accounting.py,1,1
unique_util_cod,larpmanager/forms/miscellanea.py,1,1
update_association_features,larpmanager/cache/feature.py,1,1
update_association_permission_feature,larpmanager/cache/permission.py,1,1
update_association_text_cache_on_save,larpmanager/cache/association_text.py,1,1
update_association_translation,larpmanager/cache/association_translation.py,1,1
update_cache_lm_home,larpmanager/cache/larpmanager.py,1,1
update_cache_reg_fields,larpmanager/cache/text_fields.py,1,1
update_cache_reg_fields_answer,larpmanager/cache/text_fields.py,1,1
update_cache_text_fields,larpmanager/cache/text_fields.py,1,1
update_cache_text_fields_answer,larpmanager/cache/text_fields.py,1,1
update_character_fields,larpmanager/cache/character.py,1,1
update_content,larpmanager/utils/pdf.py,1,1
update_credit_on_expense_save,larpmanager/accounting/token_credit.py,1,1
update_event_button,larpmanager/cache/button.py,1,1
update_event_cache_all_character,larpmanager/cache/character.py,1,1
update_event_cache_all_character_reg,larpmanager/cache/character.py,1,1
update_event_cache_all_faction,larpmanager/cache/character.py,1,1
update_event_features,larpmanager/cache/feature.py,1,1
update_event_fields,larpmanager/cache/fields.py,1,1
update_event_permission_feature,larpmanager/cache/permission.py,1,1
update_event_text_cache_on_save,larpmanager/cache/event_text.py,1,1
update_index_permission,larpmanager/cache/permission.py,1,1
update_invoice_gross_fee,larpmanager/accounting/payment.py,1,1
update_leaderboard,larpmanager/utils/member.py,1,1
update_member_event_character_cache,larpmanager/cache/character.py,1,1
update_member_registrations,larpmanager/accounting/registration.py,1,1
update_model_search_field,larpmanager/models/base.py,1,1
update_reg_counts,larpmanager/cache/registration.py,1,1
update_registration_accounting,larpmanager/accounting/registration.py,1,1
update_registration_cancellation,larpmanager/mail/registration.py,1,1
update_registration_status,larpmanager/mail/registration.py,1,1
update_run_plan_on_event_change,larpmanager/utils/event.py,1,1
update_token_credit_on_other_save,larpmanager/accounting/token_credit.py,1,1
update_token_credit_on_payment_delete,larpmanager/accounting/token_credit.py,1,1
update_token_credit_on_payment_save,larpmanager/accounting/token_credit.py,1,1
update_traits_text,larpmanager/models/casting.py,1,1
upload_albums,larpmanager/utils/miscellanea.py,1,1
upload_albums_dir,larpmanager/utils/miscellanea.py,1,1
upload_albums_el,larpmanager/utils/miscellanea.py,1,1
user_edit,larpmanager/utils/edit.py,1,1
valid_workshop_answer,larpmanager/views/user/miscellanea.py,1,1
validate_api_key,larpmanager/views/api.py,1,1
writing_bulk,larpmanager/utils/writing.py,1,1
writing_edit_cache_key,larpmanager/utils/edit.py,1,1
writing_edit_save_ajax,larpmanager/utils/edit.py,1,1
writing_example,larpmanager/utils/writing.py,1,1
writing_list_char,larpmanager/utils/writing.py,1,1
writing_list_faction,larpmanager/utils/writing.py,1,1
writing_list_plot,larpmanager/utils/writing.py,1,1
writing_list_prologue,larpmanager/utils/writing.py,1,1
writing_list_query,larpmanager/utils/writing.py,1,1
writing_list_quest,larpmanager/utils/writing.py,1,1
writing_list_questtype,larpmanager/utils/writing.py,1,1
writing_list_speedlarp,larpmanager/utils/writing.py,1,1
writing_list_text_fields,larpmanager/utils/writing.py,1,1
writing_load,larpmanager/utils/upload.py,1,1
writing_popup,larpmanager/utils/writing.py,1,1
writing_popup_question,larpmanager/utils/writing.py,1,1
